order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,EGP,list_price_egp
698,2,12,1,549.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
698,3,40,2,4999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
699,1,106,2,449.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
699,2,48,1,1499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
699,3,31,1,1632.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,78157.37537985
699,4,24,2,549.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
699,5,82,2,659.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
700,1,7,2,3999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
700,2,63,1,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
702,1,25,2,499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
702,2,104,1,481.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23068.77161485
702,3,3,2,999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
703,1,45,2,869.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,41639.03943485
703,2,66,2,250.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
703,3,72,1,619.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,29673.660684849998
703,4,4,2,2899.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,138797.91488484998
704,1,10,2,1549.0,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
704,2,62,1,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
704,3,100,2,489.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
705,1,61,1,4999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
706,1,27,1,999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
706,2,23,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
706,3,60,1,1559.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,74663.48478484999
707,1,106,2,449.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
707,2,100,1,489.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
707,3,11,2,1680.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,80454.72809984999
707,4,26,2,599.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
708,1,6,1,469.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
708,2,47,1,5299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
708,3,34,2,469.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
709,1,55,2,2699.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,129225.61188484998
709,2,101,2,339.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
709,3,48,1,1499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
710,1,42,1,2299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
710,2,60,2,1559.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,74663.48478484999
710,3,39,2,1499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
710,4,57,1,1999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
710,5,28,1,2499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
711,1,5,2,1320.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,63224.58269985
711,2,95,2,299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
711,3,72,2,619.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,29673.660684849998
712,1,44,2,539.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,25844.739484849997
712,2,74,2,439.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,21058.58798485
712,3,35,1,832.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
712,4,76,1,299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
712,5,4,2,2899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,138797.91488484998
713,1,93,2,209.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
713,2,97,2,349.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
713,3,53,1,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
713,4,108,2,449.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
714,1,92,2,209.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
715,1,61,2,4999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
715,2,50,1,5999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,287168.61138485
716,1,111,2,470.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
716,2,93,2,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
716,3,79,1,402.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19287.71192985
716,4,4,2,2899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,138797.91488484998
717,1,56,2,5499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
717,2,93,1,209.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
718,1,92,2,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
718,2,40,2,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
718,3,64,2,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
719,1,100,1,489.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
720,1,111,1,470.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
720,2,6,1,469.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
721,1,45,2,869.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,41639.03943485
721,2,102,1,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
721,3,73,2,749.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
721,4,33,1,469.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
722,1,22,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
722,2,3,1,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
722,3,104,2,481.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23068.77161485
723,1,24,2,549.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
723,2,16,1,599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
723,3,108,1,449.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
724,1,23,1,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
724,2,75,1,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
724,3,102,1,489.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
724,4,55,1,2699.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,129225.61188484998
725,1,90,1,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
725,2,91,1,349.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
725,3,77,2,799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
725,4,62,2,3499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
726,1,64,1,489.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
727,1,78,1,647.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
727,2,82,2,659.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
728,1,70,1,659.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
728,2,56,1,5499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
728,3,91,1,349.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
728,4,58,1,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
729,1,101,2,339.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
730,1,59,2,2599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,124439.46038484998
730,2,79,1,402.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19287.71192985
730,3,96,2,349.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
730,4,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
731,1,91,1,349.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
731,2,49,1,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
731,3,67,2,250.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
731,4,29,1,999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
732,1,47,1,5299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
732,2,4,2,2899.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,138797.91488484998
733,2,55,1,2699.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,129225.61188484998
733,3,102,2,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
734,1,26,1,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
734,2,3,1,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
734,4,65,2,346.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16607.46708985
735,1,71,2,416.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
735,2,10,2,1549.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
736,1,56,2,5499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
736,2,17,1,429.0,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,20532.589935
736,3,62,2,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
737,1,52,1,875.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,41926.20852485
737,2,19,2,449.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,21489.820235
737,3,77,2,799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
737,4,34,1,469.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
738,1,82,2,659.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
738,2,38,2,549.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
738,3,25,1,499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
738,4,63,1,3499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
739,1,3,1,999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
740,1,81,1,1099.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,52647.18788485
740,2,94,2,249.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,11964.90013485
740,3,11,1,1680.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,80454.72809984999
740,4,19,1,449.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,21489.820235
740,5,12,2,549.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
741,1,58,1,4999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
741,2,76,1,299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
741,3,21,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
741,4,56,2,5499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
742,1,107,2,416.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
742,2,45,1,869.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,41639.03943485
743,1,80,1,761.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,36469.99581485
744,1,33,2,469.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
745,1,95,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
745,2,22,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
745,3,78,1,647.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
746,1,99,1,299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
747,1,110,1,470.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
747,3,33,2,469.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
747,4,81,1,1099.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,52647.18788485
748,1,16,2,599.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
748,3,41,1,1469.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,70355.94843485
748,4,35,2,832.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
749,1,9,1,2999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
749,2,28,1,2499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
749,3,79,1,402.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,19287.71192985
749,4,24,1,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
749,5,40,1,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
750,1,72,1,619.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,29673.660684849998
750,2,78,2,647.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
751,1,45,2,869.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,41639.03943485
752,1,12,2,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
752,2,31,2,1632.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,78157.37537985
753,1,105,2,533.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,25557.570394849998
753,2,7,2,3999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
753,3,36,2,832.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
753,4,95,1,299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
753,5,66,1,250.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
754,1,74,2,439.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,21058.58798485
754,2,12,2,549.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
754,3,3,1,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
754,4,67,2,250.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
754,5,7,1,3999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
755,1,80,2,761.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,36469.99581485
755,2,43,2,5299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
755,3,57,2,1999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
756,1,64,1,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
756,2,17,2,429.0,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,20532.589935
757,1,95,1,299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
758,1,22,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
758,2,99,1,299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
758,3,27,1,999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
758,4,65,2,346.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,16607.46708985
758,5,109,1,416.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
759,1,93,2,209.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
759,2,78,1,647.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
760,1,21,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
760,2,29,2,999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
761,1,43,1,5299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
761,2,52,2,875.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,41926.20852485
762,1,102,2,489.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
763,1,90,1,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
763,2,103,1,551.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,26419.07766485
764,1,55,1,2699.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,129225.61188484998
764,2,95,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
764,3,81,2,1099.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,52647.18788485
765,1,28,2,2499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
765,2,12,1,549.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
765,3,25,1,499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
765,4,53,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
765,5,65,1,346.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16607.46708985
766,1,111,1,470.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
767,1,63,1,3499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
767,2,29,1,999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
767,3,41,2,1469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,70355.94843485
767,4,77,2,799.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
768,1,31,1,1632.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,78157.37537985
768,2,76,1,299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
769,1,8,1,1799.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
769,2,6,2,469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
769,3,36,2,832.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
770,1,110,1,470.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
770,2,42,1,2299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
770,3,103,1,551.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,26419.07766485
770,4,11,2,1680.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,80454.72809984999
771,1,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
772,1,103,1,551.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26419.07766485
773,1,92,1,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
773,2,14,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
773,3,17,2,429.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,20532.589935
773,4,33,2,469.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
774,1,65,1,346.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16607.46708985
774,2,36,2,832.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
774,3,20,1,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
774,4,73,1,749.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
774,5,58,2,4999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
775,1,39,1,1499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
776,1,28,1,2499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
776,2,42,2,2299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
776,3,71,1,416.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
776,4,35,1,832.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
777,1,5,1,1320.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,63224.58269985
777,2,7,2,3999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
777,3,2,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
778,1,64,1,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
778,2,85,1,329.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,15793.82133485
779,1,101,1,339.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
779,2,90,2,209.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
779,3,47,1,5299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
779,4,8,1,1799.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
779,5,85,1,329.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,15793.82133485
780,1,32,1,469.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
781,1,109,2,416.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
781,2,7,2,3999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
781,3,57,2,1999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
782,1,20,2,599.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
782,2,57,1,1999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
782,3,99,1,299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
782,4,16,2,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
783,1,92,1,209.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
783,2,22,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
783,3,94,1,249.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,11964.90013485
783,4,29,1,999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
784,1,22,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
784,2,72,2,619.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,29673.660684849998
784,3,16,1,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
785,1,59,2,2599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,124439.46038484998
785,2,40,1,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
785,3,25,1,499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
786,1,80,1,761.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,36469.99581485
787,1,51,2,6499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,311099.36888484994
787,2,66,2,250.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
788,1,48,1,1499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
788,2,19,1,449.0,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,21489.820235
788,3,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
789,1,100,2,489.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
789,2,93,2,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
790,1,62,2,3499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
790,2,91,1,349.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
791,1,54,1,3199.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
791,2,25,2,499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
792,1,16,2,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
792,2,39,1,1499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
792,3,56,1,5499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
792,4,30,1,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
792,5,2,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
793,1,60,1,1559.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,74663.48478484999
793,2,95,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
793,3,75,2,599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
794,1,41,2,1469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,70355.94843485
794,2,68,1,449.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
794,3,17,1,429.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,20532.589935
794,4,28,1,2499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
795,1,95,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
795,2,99,2,299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
796,1,6,2,469.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
797,1,11,1,1680.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,80454.72809984999
797,2,69,1,416.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
797,3,74,1,439.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,21058.58798485
797,4,54,2,3199.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
797,5,62,2,3499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
798,1,23,1,299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
798,2,90,1,209.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
798,3,91,2,349.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
798,4,42,1,2299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
798,5,26,2,599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
799,1,5,2,1320.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,63224.58269985
